run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.roc_auc,metrics.ks_statistic,metrics.gini,metrics.brier_score,metrics.pr_auc,metrics.best_roc_auc,params.tree_method,params.colsample_bylevel,params.reg_lambda,params.min_child_weight,params.max_depth,params.reg_alpha,params.base_score,params.subsample,params.booster,params.device,params.verbosity,params.max_cat_to_onehot,params.max_cat_threshold,params.num_boost_round,params.sampling_method,params.custom_metric,params.colsample_bynode,params.monotone_constraints,params.max_leaves,params.gamma,params.validate_parameters,params.colsample_bytree,params.interaction_constraints,params.scale_pos_weight,params.n_jobs,params.num_parallel_tree,params.maximize,params.early_stopping_rounds,params.grow_policy,params.max_delta_step,params.verbose_eval,params.learning_rate,params.random_state,params.multi_strategy,params.objective,params.max_bin,params.eval_metric,params.n_estimators,params.best_reg_alpha,params.best_reg_lambda,params.best_min_child_weight,params.best_subsample,params.best_colsample_bytree,params.best_n_estimators,params.best_learning_rate,params.best_max_depth,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.parentRunId
5a23fb373b4045eb90975036aa9b45b6,2,FINISHED,mlflow-artifacts:/2/5a23fb373b4045eb90975036aa9b45b6/artifacts,2026-08-17 11:26:12.587000+00:00,2026-08-17 11:26:23.118000+00:00,0.7684676800976692,0.4020281957904235,0.5369353601953385,0.1801066436916433,0.25650705974482374,,,,0.0880776903591159,4.411313889076355,5,3.9564345464678556,,0.908616028724832,,,,,,,,,,,,,,0.7192256325937323,,,,,,,,,,0.06329102556382073,,,,,,400,,,,,,,,,trial_31,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
9ae0997ad73642fd904088a5d61bcb42,2,FINISHED,mlflow-artifacts:/2/9ae0997ad73642fd904088a5d61bcb42/artifacts,2026-08-17 11:25:51.127000+00:00,2026-08-17 11:26:11.706000+00:00,0.7315335483880402,0.34519502906157323,0.4630670967760806,0.1083902310440162,0.21992193542987218,,,,0.005955930935308524,2.2817782063100953,9,0.2191951245905427,,0.8652744635574425,,,,,,,,,,,,,,0.7668175263191215,,,,,,,,,,0.08944011937570212,,,,,,450,,,,,,,,,trial_30,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
1a7db08674294904bf5ccb6fa0f58fb7,2,FINISHED,mlflow-artifacts:/2/1a7db08674294904bf5ccb6fa0f58fb7/artifacts,2026-08-17 11:25:39.996000+00:00,2026-08-17 11:25:50.163000+00:00,0.7620996830709901,0.3922102422950294,0.5241993661419804,0.16371050651459848,0.2501362973365087,,,,9.679786970988168,7.006801144938864,6,4.653057202833376,,0.9633237613881647,,,,,,,,,,,,,,0.8791777333058017,,,,,,,,,,0.12919466737150537,,,,,,300,,,,,,,,,trial_29,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
7f72aae2323743dc9fe8b90237a08796,2,FINISHED,mlflow-artifacts:/2/7f72aae2323743dc9fe8b90237a08796/artifacts,2026-08-17 11:25:31.440000+00:00,2026-08-17 11:25:39.141000+00:00,0.7644164824561965,0.3952261601851273,0.528832964912393,0.19423829124437395,0.250672831832879,,,,0.020220797420616287,5.7750100123954065,3,9.768338869625879,,0.9342240553259045,,,,,,,,,,,,,,0.8449710445289148,,,,,,,,,,0.07585963616697675,,,,,,250,,,,,,,,,trial_28,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
b7979f597bed4e4182e132c31c1745ba,2,FINISHED,mlflow-artifacts:/2/b7979f597bed4e4182e132c31c1745ba/artifacts,2026-08-17 11:25:21.210000+00:00,2026-08-17 11:25:30.306000+00:00,0.7658147033484086,0.39908052148710155,0.5316294066968174,0.18040447760164113,0.2543354636645967,,,,0.004157034522546033,3.445638775805234,4,1.4772793674336642,,0.8102298121244547,,,,,,,,,,,,,,0.9490862913910597,,,,,,,,,,0.1528450287656219,,,,,,350,,,,,,,,,trial_27,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
7f24abfae2a9434faacc16a321a167f2,2,FINISHED,mlflow-artifacts:/2/7f24abfae2a9434faacc16a321a167f2/artifacts,2026-08-17 11:25:12.067000+00:00,2026-08-17 11:25:20.131000+00:00,0.7667309253273334,0.39744154535016546,0.5334618506546669,0.19225894350110495,0.252854060720938,,,,0.004183587610714908,4.757431642552441,3,0.4920583147550849,,0.6835317432620228,,,,,,,,,,,,,,0.8524521784214457,,,,,,,,,,0.1051560650732148,,,,,,250,,,,,,,,,trial_26,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
9e818f790a9a47afa2b9a1415b469e03,2,FINISHED,mlflow-artifacts:/2/9e818f790a9a47afa2b9a1415b469e03/artifacts,2026-08-17 11:25:02.739000+00:00,2026-08-17 11:25:11.276000+00:00,0.765076142384841,0.3969617910094625,0.5301522847696819,0.18020526582003782,0.25272373480993887,,,,0.007280666665846865,2.263583796345433,4,3.5845813038319045,,0.8700470221951039,,,,,,,,,,,,,,0.7914540846239636,,,,,,,,,,0.18802011489492929,,,,,,300,,,,,,,,,trial_25,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
99c451d7bb5a452bbb87dd06a05cd9bd,2,FINISHED,mlflow-artifacts:/2/99c451d7bb5a452bbb87dd06a05cd9bd/artifacts,2026-08-17 11:24:52.850000+00:00,2026-08-17 11:25:01.888000+00:00,0.7688685233160628,0.40222014452894883,0.5377370466321255,0.18567806413054896,0.2563633686825929,,,,0.004836807313739515,3.427659282145123,4,9.019603969800544,,0.8840003054185634,,,,,,,,,,,,,,0.7684326646226127,,,,,,,,,,0.10490587779797209,,,,,,300,,,,,,,,,trial_24,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
8c800e60709a4f8b8f6e4abe135b08bd,2,FINISHED,mlflow-artifacts:/2/8c800e60709a4f8b8f6e4abe135b08bd/artifacts,2026-08-17 11:24:40.410000+00:00,2026-08-17 11:24:51.937000+00:00,0.7663529138684084,0.4000860454435394,0.5327058277368169,0.17559344235387672,0.2538323993503823,,,,0.028864761439501486,5.399826989820289,5,1.0743649214615978,,0.9962954281530124,,,,,,,,,,,,,,0.694043739876628,,,,,,,,,,0.07578904842030335,,,,,,500,,,,,,,,,trial_23,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
3726a07ab3fd4fff809ad618de93d6cc,2,FINISHED,mlflow-artifacts:/2/3726a07ab3fd4fff809ad618de93d6cc/artifacts,2026-08-17 11:24:29.924000+00:00,2026-08-17 11:24:39.543000+00:00,0.767759786407724,0.39978261558638706,0.535519572815448,0.18958349324082344,0.25487980852002495,,,,0.17443801850768714,4.14432367154412,4,6.49397278039374,,0.9390300974810364,,,,,,,,,,,,,,0.6445589682603465,,,,,,,,,,0.04836401835248628,,,,,,400,,,,,,,,,trial_22,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
3283cae0e5c94e8fa24811fb816193a1,2,FINISHED,mlflow-artifacts:/2/3283cae0e5c94e8fa24811fb816193a1/artifacts,2026-08-17 11:24:17.528000+00:00,2026-08-17 11:24:28.552000+00:00,0.7680173200060336,0.4004846594655644,0.5360346400120674,0.18033395940792787,0.2567908901236979,,,,0.03960459152332504,3.9953998213513824,5,1.9880782901560956,,0.8941055050142116,,,,,,,,,,,,,,0.7248849227964493,,,,,,,,,,0.06185169786496567,,,,,,400,,,,,,,,,trial_21,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
a92074fedbe7402fb937d1a404dea09d,2,FINISHED,mlflow-artifacts:/2/a92074fedbe7402fb937d1a404dea09d/artifacts,2026-08-17 11:24:08.251000+00:00,2026-08-17 11:24:16.710000+00:00,0.7683383912557528,0.40279630584886134,0.5366767825115055,0.1904952751363195,0.25496752215872576,,,,0.012257978191066651,7.428859980018961,3,2.2749364081182963,,0.8127290859756993,,,,,,,,,,,,,,0.7632870926234658,,,,,,,,,,0.12037295121885401,,,,,,300,,,,,,,,,trial_20,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
748fd98732a44615b1faad2aa1d3a663,2,FINISHED,mlflow-artifacts:/2/748fd98732a44615b1faad2aa1d3a663/artifacts,2026-08-17 11:23:55.558000+00:00,2026-08-17 11:24:06.486000+00:00,0.7684586578086231,0.4026499572795202,0.5369173156172462,0.1813162144974084,0.2562552107490917,,,,0.01445771410651402,6.197853765942153,4,0.3791544259658247,,0.9414222430576431,,,,,,,,,,,,,,0.8444269202880391,,,,,,,,,,0.09543819244421649,,,,,,500,,,,,,,,,trial_19,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
5dc9cbfb347e4e58bc4f5d70bb983b46,2,FINISHED,mlflow-artifacts:/2/5dc9cbfb347e4e58bc4f5d70bb983b46/artifacts,2026-08-17 11:23:44.136000+00:00,2026-08-17 11:23:54.303000+00:00,0.768924460397653,0.4022088448123478,0.5378489207953062,0.18352531074214085,0.2564255430763572,,,,0.015438078931317377,4.370735008099363,4,1.8620645703373349,,0.9420701489753203,,,,,,,,,,,,,,0.730226647576619,,,,,,,,,,0.09910969218889037,,,,,,400,,,,,,,,,trial_18,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
f8b3a39fcc984cdaacb66c8a416ac123,2,FINISHED,mlflow-artifacts:/2/f8b3a39fcc984cdaacb66c8a416ac123/artifacts,2026-08-17 11:23:33.323000+00:00,2026-08-17 11:23:43.373000+00:00,0.7640247733473703,0.394540237300306,0.5280495466947407,0.1945917530239366,0.2502177415346398,,,,0.1044870023580572,5.557593049660964,3,2.3347427304872226,,0.7710673250410527,,,,,,,,,,,,,,0.6432411853478316,,,,,,,,,,0.04233303615672881,,,,,,400,,,,,,,,,trial_17,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
97f2b363aa3c45b789d200a3e6229c75,2,FINISHED,mlflow-artifacts:/2/97f2b363aa3c45b789d200a3e6229c75/artifacts,2026-08-17 11:23:23.403000+00:00,2026-08-17 11:23:32.444000+00:00,0.7605187424860705,0.3929930768330148,0.521037484972141,0.1699533353750573,0.24788342572828073,,,,0.10221306998686655,6.447954644194673,5,3.785545901443226,,0.9985677416542217,,,,,,,,,,,,,,0.6119398312216852,,,,,,,,,,0.19002919925400863,,,,,,300,,,,,,,,,trial_16,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
2ff47d712c6b4ed49eaaa8721f9c0f8d,2,FINISHED,mlflow-artifacts:/2/2ff47d712c6b4ed49eaaa8721f9c0f8d/artifacts,2026-08-17 11:23:12.661000+00:00,2026-08-17 11:23:22.293000+00:00,0.768891156084869,0.40357941145462556,0.537782312169738,0.18648097870808758,0.25750548408487645,,,,0.08822773034889649,5.877729665188801,4,2.849197214014774,,0.9156380260278012,,,,,,,,,,,,,,0.6005879510684365,,,,,,,,,,0.07263459676650667,,,,,,400,,,,,,,,,trial_15,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
9c9b5427aabf4256bb9242c3b6f57dc0,2,FINISHED,mlflow-artifacts:/2/9c9b5427aabf4256bb9242c3b6f57dc0/artifacts,2026-08-17 11:23:00.714000+00:00,2026-08-17 11:23:11.907000+00:00,0.7648926757964999,0.39574647665132456,0.5297853515929998,0.17731413308233912,0.2524416947886236,,,,0.0025260106239720376,2.9722577345594616,4,0.21767322437838726,,0.7719760725219669,,,,,,,,,,,,,,0.6783359722111431,,,,,,,,,,0.12340476111757472,,,,,,550,,,,,,,,,trial_14,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
